period_label,nmas_artist_id,artist_name,residency,spotify_monthly_listeners,youtube_quarter_views,deezer_fans,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,measured_platform_revenue_usd,unmeasured_platform_uplift_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,domestic_share_observed,domestic_revenue_usd,export_revenue_usd,export_revenue_ngn,split_basis,split_classification,youtube_views_source,spotify_listeners_source
Q3_2026,majek-fashek,Majek Fashek,domestic,68114,0,2030,2860.79,0.0,48.72,2909.51,858.24,3767.74,5651616.6,0.403984,1522.11,2245.63,3368451.11,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2020,makayla-malaka,Makayla Malaka,domestic,7,0,0,0.29,0.0,0.0,0.29,0.09,0.38,573.3,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,makayla-malaka,Makayla Malaka,domestic,56,0,7,2.35,0.0,0.17,2.52,0.71,3.23,4838.4,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,makayla-malaka,Makayla Malaka,domestic,753,0,9,31.63,0.0,0.22,31.84,9.49,41.33,61994.7,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2021,makayla-malaka,Makayla Malaka,domestic,228,0,13,9.58,0.0,0.31,9.89,2.87,12.76,19141.2,0.02193,0.28,12.48,18721.44,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2021,makayla-malaka,Makayla Malaka,domestic,402,0,16,16.88,0.0,0.38,17.27,5.07,22.33,33499.8,0.017327,0.39,21.95,32919.36,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,makayla-malaka,Makayla Malaka,domestic,750,0,19,31.5,0.0,0.46,31.96,9.45,41.41,62109.0,0.006667,0.28,41.13,61694.94,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2021,makayla-malaka,Makayla Malaka,domestic,1069,0,21,44.9,0.0,0.5,45.4,13.47,58.87,88307.1,0.003655,0.22,58.66,87984.34,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2022,makayla-malaka,Makayla Malaka,domestic,2346,0,21,98.53,0.0,0.5,99.04,29.56,128.6,192893.4,0.005594,0.72,127.88,191814.39,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2022,makayla-malaka,Makayla Malaka,domestic,8521,0,21,357.88,0.0,0.5,358.39,107.36,465.75,698625.9,0.001102,0.51,465.24,697855.98,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2022,makayla-malaka,Makayla Malaka,domestic,2634,0,21,110.63,0.0,0.5,111.13,33.19,144.32,216480.6,0.005341,0.77,143.55,215324.27,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2022,makayla-malaka,Makayla Malaka,domestic,1633,0,22,68.59,0.0,0.53,69.11,20.58,89.69,134534.7,0.006736,0.6,89.09,133628.47,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2023,makayla-malaka,Makayla Malaka,domestic,1513,0,22,63.55,0.0,0.53,64.07,19.06,83.14,124706.7,0.005376,0.45,82.69,124036.23,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2023,makayla-malaka,Makayla Malaka,domestic,1392,469746,22,58.46,1878.98,0.53,1937.98,17.54,1955.51,2933271.36,0.024638,48.18,1907.33,2861002.36,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 26% of the quarter, below the 90% adequacy threshold; subscribers x 9.10 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2023,makayla-malaka,Makayla Malaka,domestic,1343,529647,23,56.41,2118.59,0.55,2175.55,16.92,2192.47,3288701.7,0.01719,37.69,2154.78,3232169.46,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change (1 provider restatement repriced at the artist's median daily rate)","observed monthly listeners, quarter end level"
Q4_2023,makayla-malaka,Makayla Malaka,domestic,1145,26159,23,48.09,104.64,0.55,153.28,14.43,167.7,251557.5,0.047129,7.9,159.8,239701.75,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2024,makayla-malaka,Makayla Malaka,domestic,1102,272360,23,46.28,1089.44,0.55,1136.28,13.89,1150.16,1725241.8,0.066726,76.75,1073.42,1610123.35,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change (4 provider restatements repriced at the artist's median daily rate)","observed monthly listeners, quarter end level"
Q2_2024,makayla-malaka,Makayla Malaka,domestic,1130,120136,23,47.46,480.54,0.55,528.56,14.24,542.79,814191.0,0.061303,33.27,509.52,764278.91,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change (3 provider restatements repriced at the artist's median daily rate)","observed monthly listeners, quarter end level"
Q3_2024,makayla-malaka,Makayla Malaka,domestic,1327,75080,23,55.73,300.32,0.55,356.61,16.72,373.33,559989.3,0.072344,27.01,346.32,519477.64,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,makayla-malaka,Makayla Malaka,domestic,1375,22718,24,57.75,90.87,0.58,149.2,17.32,166.52,249784.5,0.083151,13.85,152.68,229014.67,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,makayla-malaka,Makayla Malaka,domestic,1282,21032,25,53.84,84.13,0.6,138.57,16.15,154.73,232087.8,0.090484,14.0,140.73,211087.66,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,makayla-malaka,Makayla Malaka,domestic,1493,57226,26,62.71,228.9,0.62,292.23,18.81,311.05,466568.7,0.115204,35.83,275.21,412817.99,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,makayla-malaka,Makayla Malaka,domestic,1246,23398,26,52.33,93.59,0.62,146.55,15.7,162.25,243371.4,0.101286,16.43,145.81,218721.24,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,makayla-malaka,Makayla Malaka,domestic,1216,16861,26,51.07,67.44,0.62,119.14,15.32,134.46,201692.4,0.110197,14.82,119.64,179466.43,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,makayla-malaka,Makayla Malaka,domestic,1135,18764,27,47.67,75.06,0.65,123.37,14.3,137.67,206512.5,0.092511,12.74,124.94,187407.82,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,makayla-malaka,Makayla Malaka,domestic,899,11187,30,37.76,44.75,0.72,83.23,11.33,94.55,141830.1,0.072303,6.84,87.72,131575.42,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,makayla-malaka,Makayla Malaka,domestic,957,341430,30,40.19,1365.72,0.72,1406.63,12.06,1418.69,2128038.3,0.095089,134.9,1283.79,1925685.65,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 42% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2019,maleek-berry,Maleek Berry,diaspora_candidate,887960,13094718,14790,37294.32,52378.87,354.96,90028.15,11188.3,101216.45,151824669.97,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.53 views/month (EST, calibrated)",estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,maleek-berry,Maleek Berry,diaspora_candidate,1173196,13712312,16205,49274.23,54849.25,388.92,104512.4,14782.27,119294.67,178942006.86,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.27 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2019,maleek-berry,Maleek Berry,diaspora_candidate,1322133,14125168,20812,55529.59,56500.67,499.49,112529.74,16658.88,129188.62,193782930.3,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.01 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2019,maleek-berry,Maleek Berry,diaspora_candidate,1153246,14416178,29686,48436.33,57664.71,712.46,106813.51,14530.9,121344.41,182016613.8,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.75 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2020,maleek-berry,Maleek Berry,diaspora_candidate,1033092,14683771,37187,43389.86,58735.08,892.49,103017.44,13016.96,116034.4,174051594.0,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.49 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2020,maleek-berry,Maleek Berry,diaspora_candidate,1557100,15808218,43355,65398.2,63232.87,1040.52,129671.59,19619.46,149291.05,223936578.0,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.23 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2020,maleek-berry,Maleek Berry,diaspora_candidate,1696628,16799983,49800,71258.38,67199.93,1195.2,139653.51,21377.51,161031.02,241546532.4,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.97 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2020,maleek-berry,Maleek Berry,diaspora_candidate,1206594,17207232,52092,50676.95,68828.93,1250.21,120756.08,15203.08,135959.17,203938752.6,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.71 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2021,maleek-berry,Maleek Berry,diaspora_candidate,1189756,17374117,53188,49969.75,69496.47,1276.51,120742.73,14990.93,135733.66,203600487.6,0.011427,1550.99,134182.67,201274003.32,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 11.45 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2021,maleek-berry,Maleek Berry,diaspora_candidate,1246738,17381801,54730,52363.0,69527.2,1313.52,123203.72,15708.9,138912.62,208368927.0,0.009971,1385.08,137527.54,206291313.94,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 11.19 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2021,maleek-berry,Maleek Berry,diaspora_candidate,1144390,17370750,56926,48064.38,69483.0,1366.22,118913.6,14419.31,133332.92,199999377.0,0.01074,1432.04,131900.88,197851313.64,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 9% of the quarter, below the 90% adequacy threshold; subscribers x 10.92 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2021,maleek-berry,Maleek Berry,diaspora_candidate,999014,12088997,58875,41958.59,48355.99,1413.0,91727.58,12587.58,104315.15,156472728.6,0.015039,1568.84,102746.31,154119467.03,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2022,maleek-berry,Maleek Berry,diaspora_candidate,1048211,10645456,60511,44024.86,42581.82,1452.26,88058.95,13207.46,101266.41,151899612.9,0.012407,1256.4,100010.01,150015008.8,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2022,maleek-berry,Maleek Berry,diaspora_candidate,1009720,9123736,61174,42408.24,36494.94,1468.18,80371.36,12722.47,93093.83,139640748.0,0.013042,1214.16,91879.67,137819505.46,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2022,maleek-berry,Maleek Berry,diaspora_candidate,845784,7673079,61431,35522.93,30692.32,1474.34,67689.59,10656.88,78346.47,117519699.6,0.017037,1334.81,77011.66,115517484.37,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2022,maleek-berry,Maleek Berry,diaspora_candidate,1111439,7800722,61633,46680.44,31202.89,1479.19,79362.52,14004.13,93366.65,140049974.1,0.038184,3565.11,89801.54,134702314.61,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2023,maleek-berry,Maleek Berry,diaspora_candidate,1000813,6251422,61803,42034.15,25005.69,1483.27,68523.11,12610.24,81133.35,121700024.7,0.048739,3954.34,77179.01,115768518.33,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2023,maleek-berry,Maleek Berry,diaspora_candidate,1206465,6802188,61965,50671.53,27208.75,1487.16,79367.44,15201.46,94568.9,141853351.5,0.053046,5016.5,89552.4,134328604.71,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2023,maleek-berry,Maleek Berry,diaspora_candidate,1218734,5303442,62128,51186.83,21213.77,1491.07,73891.67,15356.05,89247.72,133871574.6,0.069843,6233.33,83014.39,124521577.65,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2023,maleek-berry,Maleek Berry,diaspora_candidate,1165515,3435415,62360,48951.63,13741.66,1496.64,64189.93,14685.49,78875.42,118313128.5,0.102438,8079.85,70795.56,106193346.87,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2024,maleek-berry,Maleek Berry,diaspora_candidate,972141,14706741,62520,40829.92,58826.96,1500.48,101157.37,12248.98,113406.34,170109513.9,0.105772,11995.2,101411.14,152116709.38,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 8.32 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2024,maleek-berry,Maleek Berry,diaspora_candidate,1058176,6267780,62677,44443.39,25071.12,1504.25,71018.76,13333.02,84351.78,126527666.4,0.118633,10006.9,74344.87,111517311.61,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2024,maleek-berry,Maleek Berry,diaspora_candidate,1302163,6433352,62847,54690.85,25733.41,1508.33,81932.58,16407.25,98339.84,147509753.7,0.219834,21618.4,76721.44,115082159.69,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,maleek-berry,Maleek Berry,diaspora_candidate,1458581,6517378,63033,61260.4,26069.51,1512.79,88842.71,18378.12,107220.83,160831239.9,0.242225,25971.55,81249.28,121873914.95,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,maleek-berry,Maleek Berry,diaspora_candidate,1351605,5482360,63256,56767.41,21929.44,1518.14,80214.99,17030.22,97245.22,145867825.5,0.230383,22403.66,74841.56,112262338.26,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,maleek-berry,Maleek Berry,diaspora_candidate,1483677,6441420,63473,62314.43,25765.68,1523.35,89603.47,18694.33,108297.8,162446694.3,0.256897,27821.33,80476.46,120714693.19,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,maleek-berry,Maleek Berry,diaspora_candidate,1224706,5208350,63700,51437.65,20833.4,1528.8,73799.85,15431.3,89231.15,133846721.4,0.217728,19428.13,69803.01,104704519.27,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,maleek-berry,Maleek Berry,diaspora_candidate,1184901,5319060,63959,49765.84,21276.24,1535.02,72577.1,14929.75,87506.85,131260275.9,0.26254,22974.09,64532.76,96799140.02,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,maleek-berry,Maleek Berry,diaspora_candidate,1278932,4184150,64228,53715.14,16736.6,1541.47,71993.22,16114.54,88107.76,132161638.8,0.264995,23348.11,64759.65,97139481.25,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,maleek-berry,Maleek Berry,diaspora_candidate,1023363,5360485,64642,42981.25,21441.94,1551.41,65974.59,12894.37,78868.97,118303451.7,0.261371,20614.03,58254.94,87382407.7,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,maleek-berry,Maleek Berry,diaspora_candidate,1320275,11464860,64835,55451.55,45859.44,1556.04,102867.03,16635.47,119502.49,179253742.5,0.275286,32897.42,86605.07,129907607.77,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 46% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2019,mamman-shata,Mamman Shata,unknown,11,0,0,0.46,0.0,0.0,0.46,0.14,0.6,900.9,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2019,mamman-shata,Mamman Shata,unknown,15,0,3,0.63,0.0,0.07,0.7,0.19,0.89,1336.5,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2020,mamman-shata,Mamman Shata,unknown,28,0,6,1.18,0.0,0.14,1.32,0.35,1.67,2509.2,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2020,mamman-shata,Mamman Shata,unknown,37,0,8,1.55,0.0,0.19,1.75,0.47,2.21,3318.3,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,mamman-shata,Mamman Shata,unknown,31,0,11,1.3,0.0,0.26,1.57,0.39,1.96,2934.9,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,mamman-shata,Mamman Shata,unknown,39,0,12,1.64,0.0,0.29,1.93,0.49,2.42,3626.1,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2021,mamman-shata,Mamman Shata,unknown,77,0,13,3.23,0.0,0.31,3.55,0.97,4.52,6774.3,0.662338,2.99,1.52,2287.43,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2021,mamman-shata,Mamman Shata,unknown,64,0,13,2.69,0.0,0.31,3.0,0.81,3.81,5709.6,0.538462,2.05,1.76,2635.2,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,mamman-shata,Mamman Shata,unknown,132,0,14,5.54,0.0,0.34,5.88,1.66,7.54,11314.8,0.710938,5.36,2.18,3270.68,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2021,mamman-shata,Mamman Shata,unknown,159,0,18,6.68,0.0,0.43,7.11,2.0,9.11,13670.1,0.75817,6.91,2.2,3305.84,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2022,mamman-shata,Mamman Shata,unknown,241,0,19,10.12,0.0,0.46,10.58,3.04,13.61,20421.9,0.807018,10.99,2.63,3941.07,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2022,mamman-shata,Mamman Shata,unknown,258,0,21,10.84,0.0,0.5,11.34,3.25,14.59,21886.2,0.734513,10.72,3.87,5810.5,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2022,mamman-shata,Mamman Shata,unknown,394,0,22,16.55,0.0,0.53,17.08,4.96,22.04,33060.6,0.551546,12.16,9.88,14826.15,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2022,mamman-shata,Mamman Shata,unknown,626,0,23,26.29,0.0,0.55,26.84,7.89,34.73,52097.4,0.631667,21.94,12.79,19189.21,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2023,mamman-shata,Mamman Shata,unknown,881,0,25,37.0,0.0,0.6,37.6,11.1,48.7,73053.9,0.741321,36.1,12.6,18897.48,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2023,mamman-shata,Mamman Shata,unknown,1265,0,25,53.13,0.0,0.6,53.73,15.94,69.67,104503.5,0.774626,53.97,15.7,23552.4,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2023,mamman-shata,Mamman Shata,unknown,1340,0,25,56.28,0.0,0.6,56.88,16.88,73.76,110646.0,0.896,66.09,7.67,11507.18,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2023,mamman-shata,Mamman Shata,unknown,1327,0,25,55.73,0.0,0.6,56.33,16.72,73.05,109581.3,0.670387,48.97,24.08,36119.43,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2024,mamman-shata,Mamman Shata,unknown,1262,0,25,53.0,0.0,0.6,53.6,15.9,69.51,104257.8,0.714972,49.69,19.81,29716.39,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2024,mamman-shata,Mamman Shata,unknown,1316,0,25,55.27,0.0,0.6,55.87,16.58,72.45,108680.4,0.808946,58.61,13.84,20763.81,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2024,mamman-shata,Mamman Shata,unknown,1564,0,25,65.69,0.0,0.6,66.29,19.71,85.99,128991.6,0.824169,70.87,15.12,22680.75,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2024,mamman-shata,Mamman Shata,unknown,2111,0,25,88.66,0.0,0.6,89.26,26.6,115.86,173790.9,0.889685,103.08,12.78,19171.78,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2025,mamman-shata,Mamman Shata,unknown,1710,0,25,71.82,0.0,0.6,72.42,21.55,93.97,140949.0,0.818129,76.88,17.09,25634.58,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2025,mamman-shata,Mamman Shata,unknown,3219,0,25,135.2,0.0,0.6,135.8,40.56,176.36,264536.1,0.821684,144.91,31.45,47171.08,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2025,mamman-shata,Mamman Shata,unknown,3252,0,27,136.58,0.0,0.65,137.23,40.98,178.21,267310.8,0.962485,171.52,6.69,10028.26,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2025,mamman-shata,Mamman Shata,unknown,3795,0,27,159.39,0.0,0.65,160.04,47.82,207.86,311782.5,0.953096,198.11,9.75,14623.79,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2026,mamman-shata,Mamman Shata,unknown,1307,0,27,54.89,0.0,0.65,55.54,16.47,72.01,108015.3,0.884468,63.69,8.32,12479.2,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2026,mamman-shata,Mamman Shata,unknown,2783,0,27,116.89,0.0,0.65,117.53,35.07,152.6,228899.7,0.401327,61.24,91.36,137036.02,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2026,mamman-shata,Mamman Shata,unknown,3915,0,27,164.43,0.0,0.65,165.08,49.33,214.41,321610.5,0.404638,86.76,127.65,191474.66,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2019,mannywellz,Mannywellz,diaspora_candidate,3433,122352,0,144.19,489.41,0.0,633.59,43.26,676.85,1015272.99,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.53 views/month (EST, calibrated)",estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,mannywellz,Mannywellz,diaspora_candidate,4536,121471,0,190.51,485.88,0.0,676.4,57.15,733.55,1100323.32,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.27 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2019,mannywellz,Mannywellz,diaspora_candidate,4249,122522,59,178.46,490.09,1.42,669.96,53.54,723.5,1085250.13,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.01 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2019,mannywellz,Mannywellz,diaspora_candidate,82053,121983,64,3446.23,487.93,1.54,3935.69,1033.87,4969.56,7454342.99,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.75 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2020,mannywellz,Mannywellz,diaspora_candidate,45077,123988,67,1893.23,495.95,1.61,2390.79,567.97,2958.76,4438146.1,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.49 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2020,mannywellz,Mannywellz,diaspora_candidate,43925,126539,68,1844.85,506.16,1.63,2352.64,553.46,2906.09,4359140.1,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.23 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2020,mannywellz,Mannywellz,diaspora_candidate,209740,129949,122,8809.08,519.79,2.93,9331.8,2642.72,11974.53,17961789.53,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.97 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2020,mannywellz,Mannywellz,diaspora_candidate,91674,157674,231,3850.31,630.7,5.54,4486.55,1155.09,5641.64,8462463.19,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.71 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2021,mannywellz,Mannywellz,diaspora_candidate,89298,186446,314,3750.52,745.78,7.54,4503.83,1125.15,5628.99,8443483.6,0.010751,60.51,5568.47,8352711.75,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 11.45 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
