period_label,variable_name,provider,observations
Q3_2023,Playlist_YouTube_editorial_reach_daily,soundcharts,2628
Q3_2023,Playlist_YouTube_reach_daily,soundcharts,2628
Q3_2023,Playlist_count_daily,soundcharts,8103
Q3_2023,Playlist_editorial_count_daily,soundcharts,8103
Q3_2023,Playlist_editorial_reach_daily,soundcharts,8103
Q3_2023,Playlist_reach_daily,soundcharts,8103
Q3_2023,Radio_spins_daily_NG,soundcharts,16996
Q3_2023,Soundcloud_followers_daily,soundcharts,21788
Q3_2023,Spotify_domestic_listeners_daily,soundcharts,7188
Q3_2023,Spotify_followers_daily,soundcharts,54322
Q3_2023,Spotify_monthly_listeners_daily,soundcharts,57376
Q3_2023,Spotify_popularity_daily,soundcharts,59427
Q3_2023,Spotify_total_listeners_daily,soundcharts,7852
Q3_2023,TikTok_domestic_followers_daily,soundcharts,125
Q3_2023,TikTok_followers_daily,soundcharts,4985
Q3_2023,TikTok_likes_daily,soundcharts,5152
Q3_2023,TikTok_total_followers_daily,soundcharts,131
Q3_2023,Twitter_followers_daily,soundcharts,6553
Q3_2023,YouTube_channel_views_daily,soundcharts,23312
Q3_2023,YouTube_domestic_followers_daily,soundcharts,298
Q3_2023,YouTube_domestic_listeners_daily,soundcharts,3574
Q3_2023,YouTube_listeners_daily,soundcharts,3836
Q3_2023,YouTube_subscribers_daily,soundcharts,23312
Q3_2023,YouTube_total_followers_daily,soundcharts,317
Q3_2023,YouTube_total_listeners_daily,soundcharts,3828
Q3_2024,Amazon_Music_followers_daily,soundcharts,6674
Q3_2024,Audiomack_followers_daily,soundcharts,16531
Q3_2024,Audiomack_listeners_daily,soundcharts,22687
Q3_2024,Bandsintown_followers_daily,chartmetric,1748
Q3_2024,Bandsintown_followers_daily,soundcharts,6972
Q3_2024,Boomplay_followers_daily,soundcharts,11494
Q3_2024,Deezer_fans_daily,soundcharts,29406
Q3_2024,Facebook_followers_daily,soundcharts,14960
Q3_2024,Genius_followers_daily,soundcharts,1483
Q3_2024,Instagram_domestic_followers_daily,soundcharts,527
Q3_2024,Instagram_followers_daily,chartmetric,4134
Q3_2024,Instagram_followers_daily,soundcharts,18743
Q3_2024,Instagram_total_followers_daily,soundcharts,538
Q3_2024,Playlist_Amazon_Music_count_daily,soundcharts,2088
Q3_2024,Playlist_Amazon_Music_editorial_count_daily,soundcharts,2088
Q3_2024,Playlist_Amazon_Music_editorial_reach_daily,soundcharts,2088
Q3_2024,Playlist_Amazon_Music_reach_daily,soundcharts,2088
Q3_2024,Playlist_Apple_Music_count_daily,soundcharts,5566
Q3_2024,Playlist_Apple_Music_editorial_count_daily,soundcharts,5566
Q3_2024,Playlist_Apple_Music_editorial_reach_daily,soundcharts,5566
Q3_2024,Playlist_Apple_Music_reach_daily,soundcharts,5566
Q3_2024,Playlist_Deezer_count_daily,soundcharts,3573
Q3_2024,Playlist_Deezer_editorial_count_daily,soundcharts,3573
Q3_2024,Playlist_Deezer_editorial_reach_daily,soundcharts,3573
Q3_2024,Playlist_Deezer_reach_daily,soundcharts,3573
Q3_2024,Playlist_YouTube_count_daily,soundcharts,2994
Q3_2024,Playlist_YouTube_editorial_count_daily,soundcharts,2994
Q3_2024,Playlist_YouTube_editorial_reach_daily,soundcharts,2994
Q3_2024,Playlist_YouTube_reach_daily,soundcharts,2994
Q3_2024,Playlist_count_daily,soundcharts,8526
Q3_2024,Playlist_editorial_count_daily,soundcharts,8526
Q3_2024,Playlist_editorial_reach_daily,soundcharts,8526
Q3_2024,Playlist_reach_daily,soundcharts,8526
Q3_2024,Radio_spins_daily_NG,soundcharts,18718
Q3_2024,Soundcloud_followers_daily,chartmetric,1438
Q3_2024,Soundcloud_followers_daily,soundcharts,3724
Q3_2024,Spotify_domestic_listeners_daily,soundcharts,8786
Q3_2024,Spotify_followers_daily,chartmetric,5718
Q3_2024,Spotify_followers_daily,soundcharts,42557
Q3_2024,Spotify_monthly_listeners_daily,chartmetric,5718
Q3_2024,Spotify_monthly_listeners_daily,soundcharts,40124
Q3_2024,Spotify_popularity_daily,soundcharts,29319
Q3_2024,Spotify_total_listeners_daily,soundcharts,9470
Q3_2024,TikTok_domestic_followers_daily,soundcharts,273
Q3_2024,TikTok_followers_daily,chartmetric,2484
Q3_2024,TikTok_followers_daily,soundcharts,11043
Q3_2024,TikTok_likes_daily,chartmetric,2576
Q3_2024,TikTok_likes_daily,soundcharts,11030
Q3_2024,TikTok_total_followers_daily,soundcharts,282
Q3_2024,Twitter_followers_daily,chartmetric,2076
Q3_2024,Twitter_followers_daily,soundcharts,15364
Q3_2024,Wikipedia_views_daily,chartmetric,3913
Q3_2024,YouTube_channel_views_daily,soundcharts,31409
Q3_2024,YouTube_domestic_followers_daily,soundcharts,387
Q3_2024,YouTube_domestic_listeners_daily,soundcharts,9312
Q3_2024,YouTube_listeners_daily,soundcharts,10488
Q3_2024,YouTube_subscribers_daily,chartmetric,4598
Q3_2024,YouTube_subscribers_daily,soundcharts,27842
Q3_2024,YouTube_total_followers_daily,soundcharts,410
Q3_2024,YouTube_total_listeners_daily,soundcharts,10416
Q3_2025,Amazon_Music_followers_daily,soundcharts,7368
Q3_2025,Audiomack_followers_daily,soundcharts,19876
Q3_2025,Audiomack_listeners_daily,soundcharts,30142
Q3_2025,Bandsintown_followers_daily,chartmetric,1697
Q3_2025,Bandsintown_followers_daily,soundcharts,6337
Q3_2025,Boomplay_followers_daily,soundcharts,9821
Q3_2025,Deezer_fans_daily,chartmetric,6497
Q3_2025,Deezer_fans_daily,soundcharts,13049
Q3_2025,Facebook_followers_daily,chartmetric,1737
Q3_2025,Facebook_followers_daily,soundcharts,11600
Q3_2025,Facebook_likes_daily,chartmetric,1737
Q3_2025,Facebook_talks_daily,chartmetric,1737
Q3_2025,Genius_followers_daily,soundcharts,1789
Q3_2025,Instagram_domestic_followers_daily,soundcharts,627
Q3_2025,Instagram_followers_daily,chartmetric,5472
Q3_2025,Instagram_followers_daily,soundcharts,30220
Q3_2025,Instagram_total_followers_daily,soundcharts,638
Q3_2025,Playlist_Amazon_Music_count_daily,soundcharts,2335
Q3_2025,Playlist_Amazon_Music_editorial_count_daily,soundcharts,2335
Q3_2025,Playlist_Amazon_Music_editorial_reach_daily,soundcharts,2335
Q3_2025,Playlist_Amazon_Music_reach_daily,soundcharts,2335
Q3_2025,Playlist_Apple_Music_count_daily,soundcharts,5915
Q3_2025,Playlist_Apple_Music_editorial_count_daily,soundcharts,5915
Q3_2025,Playlist_Apple_Music_editorial_reach_daily,soundcharts,5915
Q3_2025,Playlist_Apple_Music_reach_daily,soundcharts,5915
Q3_2025,Playlist_Deezer_count_daily,soundcharts,3519
Q3_2025,Playlist_Deezer_editorial_count_daily,soundcharts,3519
Q3_2025,Playlist_Deezer_editorial_reach_daily,soundcharts,3519
Q3_2025,Playlist_Deezer_reach_daily,soundcharts,3519
Q3_2025,Playlist_YouTube_count_daily,soundcharts,3040
Q3_2025,Playlist_YouTube_editorial_count_daily,soundcharts,3040
Q3_2025,Playlist_YouTube_editorial_reach_daily,soundcharts,3040
Q3_2025,Playlist_YouTube_reach_daily,soundcharts,3040
Q3_2025,Playlist_count_daily,soundcharts,9445
Q3_2025,Playlist_editorial_count_daily,soundcharts,9445
Q3_2025,Playlist_editorial_reach_daily,soundcharts,9445
Q3_2025,Playlist_reach_daily,soundcharts,9445
Q3_2025,Radio_spins_daily_NG,soundcharts,19606
Q3_2025,Soundcharts_fanbase_score_daily,soundcharts,18820
Q3_2025,Soundcharts_score_daily,soundcharts,18820
Q3_2025,Soundcharts_trending_score_daily,soundcharts,18820
Q3_2025,Soundcloud_followers_daily,chartmetric,4239
Q3_2025,Soundcloud_followers_daily,soundcharts,9306
Q3_2025,Spotify_domestic_listeners_daily,soundcharts,8175
Q3_2025,Spotify_followers_daily,chartmetric,11665
Q3_2025,Spotify_followers_daily,soundcharts,26154
Q3_2025,Spotify_monthly_listeners_daily,chartmetric,11665
Q3_2025,Spotify_monthly_listeners_daily,soundcharts,31797
Q3_2025,Spotify_popularity_daily,chartmetric,8712
Q3_2025,Spotify_popularity_daily,soundcharts,33772
Q3_2025,Spotify_total_listeners_daily,soundcharts,8751
Q3_2025,TikTok_domestic_followers_daily,soundcharts,424
Q3_2025,TikTok_followers_daily,chartmetric,7613
Q3_2025,TikTok_followers_daily,soundcharts,16390
Q3_2025,TikTok_likes_daily,chartmetric,7619
Q3_2025,TikTok_likes_daily,soundcharts,16367
Q3_2025,TikTok_total_followers_daily,soundcharts,435
Q3_2025,Twitter_followers_daily,chartmetric,5157
Q3_2025,Twitter_followers_daily,soundcharts,13796
Q3_2025,Wikipedia_views_daily,chartmetric,9151
Q3_2025,YouTube_artist_daily_views,chartmetric,1877
Q3_2025,YouTube_artist_monthly_views,chartmetric,1877
Q3_2025,YouTube_channel_views_daily,chartmetric,10478
Q3_2025,YouTube_channel_views_daily,soundcharts,20585
Q3_2025,YouTube_domestic_followers_daily,soundcharts,456
Q3_2025,YouTube_domestic_listeners_daily,soundcharts,16406
Q3_2025,YouTube_listeners_daily,soundcharts,18063
Q3_2025,YouTube_subscribers_daily,chartmetric,10297
Q3_2025,YouTube_subscribers_daily,soundcharts,20741
Q3_2025,YouTube_total_followers_daily,soundcharts,485
Q3_2025,YouTube_total_listeners_daily,soundcharts,17362
Q3_2026,Amazon_Music_followers_daily,soundcharts,3440
Q3_2026,Audiomack_followers_daily,soundcharts,9510
Q3_2026,Audiomack_listeners_daily,soundcharts,16093
Q3_2026,Bandsintown_followers_daily,soundcharts,1962
Q3_2026,Boomplay_followers_daily,soundcharts,4292
Q3_2026,Deezer_fans_daily,soundcharts,8831
Q3_2026,Facebook_followers_daily,soundcharts,11100
Q3_2026,Genius_followers_daily,soundcharts,1117
Q3_2026,Instagram_domestic_followers_daily,soundcharts,388
Q3_2026,Instagram_followers_daily,soundcharts,11545
Q3_2026,Instagram_total_followers_daily,soundcharts,403
Q3_2026,Playlist_Amazon_Music_count_daily,soundcharts,1028
Q3_2026,Playlist_Amazon_Music_editorial_count_daily,soundcharts,1028
Q3_2026,Playlist_Amazon_Music_editorial_reach_daily,soundcharts,1028
Q3_2026,Playlist_Amazon_Music_reach_daily,soundcharts,1028
Q3_2026,Playlist_Apple_Music_count_daily,soundcharts,2671
Q3_2026,Playlist_Apple_Music_editorial_count_daily,soundcharts,2671
Q3_2026,Playlist_Apple_Music_editorial_reach_daily,soundcharts,2671
Q3_2026,Playlist_Apple_Music_reach_daily,soundcharts,2671
Q3_2026,Playlist_Deezer_count_daily,soundcharts,1426
Q3_2026,Playlist_Deezer_editorial_count_daily,soundcharts,1426
Q3_2026,Playlist_Deezer_editorial_reach_daily,soundcharts,1426
Q3_2026,Playlist_Deezer_reach_daily,soundcharts,1426
Q3_2026,Playlist_YouTube_count_daily,soundcharts,1342
Q3_2026,Playlist_YouTube_editorial_count_daily,soundcharts,1342
Q3_2026,Playlist_YouTube_editorial_reach_daily,soundcharts,1342
Q3_2026,Playlist_YouTube_reach_daily,soundcharts,1342
Q3_2026,Playlist_count_daily,soundcharts,3023
Q3_2026,Playlist_editorial_count_daily,soundcharts,3023
Q3_2026,Playlist_editorial_reach_daily,soundcharts,3023
Q3_2026,Playlist_reach_daily,soundcharts,3023
Q3_2026,Radio_spins_daily_NG,soundcharts,9974
Q3_2026,Soundcharts_fanbase_score_daily,soundcharts,10507
Q3_2026,Soundcharts_score_daily,soundcharts,10507
Q3_2026,Soundcharts_trending_score_daily,soundcharts,10507
Q3_2026,Soundcloud_followers_daily,soundcharts,5550
Q3_2026,Spotify_domestic_listeners_daily,soundcharts,3902
Q3_2026,Spotify_followers_daily,soundcharts,18376
Q3_2026,Spotify_monthly_listeners_daily,soundcharts,20463
Q3_2026,Spotify_popularity_daily,soundcharts,27805
Q3_2026,Spotify_total_listeners_daily,soundcharts,4117
Q3_2026,Tidal_followers_daily,soundcharts,3954
Q3_2026,TikTok_domestic_followers_daily,soundcharts,252
Q3_2026,TikTok_followers_daily,soundcharts,10949
Q3_2026,TikTok_likes_daily,soundcharts,10943
Q3_2026,TikTok_total_followers_daily,soundcharts,260
Q3_2026,Twitter_followers_daily,soundcharts,8765
Q3_2026,YouTube_channel_views_daily,soundcharts,12111
Q3_2026,YouTube_domestic_followers_daily,soundcharts,278
Q3_2026,YouTube_domestic_listeners_daily,soundcharts,7522
Q3_2026,YouTube_listeners_daily,soundcharts,8151
Q3_2026,YouTube_subscribers_daily,soundcharts,12189
Q3_2026,YouTube_total_followers_daily,soundcharts,300
Q3_2026,YouTube_total_listeners_daily,soundcharts,7976
Q4_2019,Deezer_fans_daily,soundcharts,34950
Q4_2019,Facebook_followers_daily,soundcharts,11524
Q4_2019,Instagram_followers_daily,soundcharts,13265
Q4_2019,Playlist_Apple_Music_count_daily,soundcharts,2118
Q4_2019,Playlist_Apple_Music_editorial_count_daily,soundcharts,2118
Q4_2019,Playlist_Apple_Music_editorial_reach_daily,soundcharts,2118
Q4_2019,Playlist_Apple_Music_reach_daily,soundcharts,2118
Q4_2019,Playlist_Deezer_count_daily,soundcharts,2181
Q4_2019,Playlist_Deezer_editorial_count_daily,soundcharts,2181
Q4_2019,Playlist_Deezer_editorial_reach_daily,soundcharts,2181
Q4_2019,Playlist_Deezer_reach_daily,soundcharts,2181
Q4_2019,Playlist_count_daily,soundcharts,5451
Q4_2019,Playlist_editorial_count_daily,soundcharts,5451
Q4_2019,Playlist_editorial_reach_daily,soundcharts,5451
Q4_2019,Playlist_reach_daily,soundcharts,5451
Q4_2019,Radio_spins_daily_NG,soundcharts,11824
Q4_2019,Soundcloud_followers_daily,soundcharts,10920
Q4_2019,Spotify_followers_daily,soundcharts,42764
Q4_2019,Spotify_monthly_listeners_daily,soundcharts,5980
Q4_2019,Spotify_total_listeners_daily,soundcharts,5965
Q4_2019,Twitter_followers_daily,soundcharts,14964
Q4_2019,YouTube_domestic_listeners_daily,soundcharts,2319
Q4_2019,YouTube_listeners_daily,soundcharts,3231
Q4_2019,YouTube_subscribers_daily,soundcharts,8547
Q4_2019,YouTube_total_listeners_daily,soundcharts,3216
Q4_2020,Deezer_fans_daily,soundcharts,46102
Q4_2020,Facebook_followers_daily,soundcharts,15079
Q4_2020,Instagram_domestic_followers_daily,soundcharts,445
Q4_2020,Instagram_followers_daily,soundcharts,15746
Q4_2020,Instagram_total_followers_daily,soundcharts,463
Q4_2020,Playlist_Amazon_Music_count_daily,soundcharts,1224
Q4_2020,Playlist_Amazon_Music_editorial_count_daily,soundcharts,1224
Q4_2020,Playlist_Amazon_Music_editorial_reach_daily,soundcharts,1224
Q4_2020,Playlist_Amazon_Music_reach_daily,soundcharts,1224
Q4_2020,Playlist_Apple_Music_count_daily,soundcharts,2937
Q4_2020,Playlist_Apple_Music_editorial_count_daily,soundcharts,2937
Q4_2020,Playlist_Apple_Music_editorial_reach_daily,soundcharts,2937
Q4_2020,Playlist_Apple_Music_reach_daily,soundcharts,2937
Q4_2020,Playlist_Deezer_count_daily,soundcharts,2660
Q4_2020,Playlist_Deezer_editorial_count_daily,soundcharts,2660
Q4_2020,Playlist_Deezer_editorial_reach_daily,soundcharts,2660
Q4_2020,Playlist_Deezer_reach_daily,soundcharts,2660
Q4_2020,Playlist_YouTube_count_daily,soundcharts,1010
Q4_2020,Playlist_YouTube_editorial_count_daily,soundcharts,1010
Q4_2020,Playlist_YouTube_editorial_reach_daily,soundcharts,1010
Q4_2020,Playlist_YouTube_reach_daily,soundcharts,1010
Q4_2020,Playlist_count_daily,soundcharts,6132
Q4_2020,Playlist_editorial_count_daily,soundcharts,6132
Q4_2020,Playlist_editorial_reach_daily,soundcharts,6132
Q4_2020,Playlist_reach_daily,soundcharts,6132
Q4_2020,Radio_spins_daily_NG,soundcharts,14776
Q4_2020,Soundcloud_followers_daily,soundcharts,14305
Q4_2020,Spotify_followers_daily,soundcharts,49641
Q4_2020,Spotify_monthly_listeners_daily,soundcharts,5497
Q4_2020,Spotify_popularity_daily,soundcharts,5787
Q4_2020,Spotify_total_listeners_daily,soundcharts,5491
Q4_2020,TikTok_domestic_followers_daily,soundcharts,47
Q4_2020,TikTok_total_followers_daily,soundcharts,47
Q4_2020,Twitter_followers_daily,soundcharts,18766
Q4_2020,YouTube_domestic_followers_daily,soundcharts,131
Q4_2020,YouTube_domestic_listeners_daily,soundcharts,3052
Q4_2020,YouTube_listeners_daily,soundcharts,3367
Q4_2020,YouTube_subscribers_daily,soundcharts,12052
Q4_2020,YouTube_total_followers_daily,soundcharts,142
Q4_2020,YouTube_total_listeners_daily,soundcharts,3361
Q4_2021,Deezer_fans_daily,soundcharts,50259
Q4_2021,Facebook_followers_daily,soundcharts,12218
Q4_2021,Instagram_domestic_followers_daily,soundcharts,190
Q4_2021,Instagram_followers_daily,soundcharts,19688
Q4_2021,Instagram_total_followers_daily,soundcharts,198
Q4_2021,Playlist_Amazon_Music_count_daily,soundcharts,1266
Q4_2021,Playlist_Amazon_Music_editorial_count_daily,soundcharts,1266
Q4_2021,Playlist_Amazon_Music_editorial_reach_daily,soundcharts,1266
Q4_2021,Playlist_Amazon_Music_reach_daily,soundcharts,1266
Q4_2021,Playlist_Apple_Music_count_daily,soundcharts,3532
Q4_2021,Playlist_Apple_Music_editorial_count_daily,soundcharts,3532
Q4_2021,Playlist_Apple_Music_editorial_reach_daily,soundcharts,3532
Q4_2021,Playlist_Apple_Music_reach_daily,soundcharts,3532
Q4_2021,Playlist_Deezer_count_daily,soundcharts,3061
Q4_2021,Playlist_Deezer_editorial_count_daily,soundcharts,3061
Q4_2021,Playlist_Deezer_editorial_reach_daily,soundcharts,3061
Q4_2021,Playlist_Deezer_reach_daily,soundcharts,3061
Q4_2021,Playlist_YouTube_count_daily,soundcharts,830
Q4_2021,Playlist_YouTube_editorial_count_daily,soundcharts,830
Q4_2021,Playlist_YouTube_editorial_reach_daily,soundcharts,830
Q4_2021,Playlist_YouTube_reach_daily,soundcharts,830
Q4_2021,Playlist_count_daily,soundcharts,7431
Q4_2021,Playlist_editorial_count_daily,soundcharts,7431
Q4_2021,Playlist_editorial_reach_daily,soundcharts,7431
Q4_2021,Playlist_reach_daily,soundcharts,7431
Q4_2021,Radio_spins_daily_NG,soundcharts,16472
Q4_2021,Soundcloud_followers_daily,soundcharts,19354
Q4_2021,Spotify_domestic_listeners_daily,soundcharts,6325
Q4_2021,Spotify_followers_daily,soundcharts,51829
Q4_2021,Spotify_monthly_listeners_daily,soundcharts,42167
Q4_2021,Spotify_popularity_daily,soundcharts,27264
Q4_2021,Spotify_total_listeners_daily,soundcharts,7285
Q4_2021,TikTok_domestic_followers_daily,soundcharts,30
Q4_2021,TikTok_total_followers_daily,soundcharts,30
Q4_2021,Twitter_followers_daily,soundcharts,25496
Q4_2021,YouTube_channel_views_daily,soundcharts,20747
Q4_2021,YouTube_domestic_followers_daily,soundcharts,110
Q4_2021,YouTube_domestic_listeners_daily,soundcharts,2959
Q4_2021,YouTube_listeners_daily,soundcharts,3321
Q4_2021,YouTube_subscribers_daily,soundcharts,20750
Q4_2021,YouTube_total_followers_daily,soundcharts,126
Q4_2021,YouTube_total_listeners_daily,soundcharts,3267
Q4_2022,Deezer_fans_daily,soundcharts,54229
Q4_2022,Facebook_followers_daily,soundcharts,6710
Q4_2022,Instagram_domestic_followers_daily,soundcharts,328
Q4_2022,Instagram_followers_daily,soundcharts,12177
Q4_2022,Instagram_total_followers_daily,soundcharts,337
Q4_2022,Playlist_Amazon_Music_count_daily,soundcharts,1575
Q4_2022,Playlist_Amazon_Music_editorial_count_daily,soundcharts,1575
Q4_2022,Playlist_Amazon_Music_editorial_reach_daily,soundcharts,1575
Q4_2022,Playlist_Amazon_Music_reach_daily,soundcharts,1575
Q4_2022,Playlist_Apple_Music_count_daily,soundcharts,4022
Q4_2022,Playlist_Apple_Music_editorial_count_daily,soundcharts,4022
Q4_2022,Playlist_Apple_Music_editorial_reach_daily,soundcharts,4022
Q4_2022,Playlist_Apple_Music_reach_daily,soundcharts,4022
Q4_2022,Playlist_Deezer_count_daily,soundcharts,3066
Q4_2022,Playlist_Deezer_editorial_count_daily,soundcharts,3066
Q4_2022,Playlist_Deezer_editorial_reach_daily,soundcharts,3066
Q4_2022,Playlist_Deezer_reach_daily,soundcharts,3066
Q4_2022,Playlist_YouTube_count_daily,soundcharts,2513
Q4_2022,Playlist_YouTube_editorial_count_daily,soundcharts,2513
Q4_2022,Playlist_YouTube_editorial_reach_daily,soundcharts,2513
Q4_2022,Playlist_YouTube_reach_daily,soundcharts,2513
Q4_2022,Playlist_count_daily,soundcharts,7588
Q4_2022,Playlist_editorial_count_daily,soundcharts,7588
Q4_2022,Playlist_editorial_reach_daily,soundcharts,7588
Q4_2022,Playlist_reach_daily,soundcharts,7588
Q4_2022,Radio_spins_daily_NG,soundcharts,17008
Q4_2022,Soundcloud_followers_daily,soundcharts,20077
Q4_2022,Spotify_domestic_listeners_daily,soundcharts,9622
Q4_2022,Spotify_followers_daily,soundcharts,58318
Q4_2022,Spotify_monthly_listeners_daily,soundcharts,53182
Q4_2022,Spotify_popularity_daily,soundcharts,49958
Q4_2022,Spotify_total_listeners_daily,soundcharts,10724
Q4_2022,TikTok_domestic_followers_daily,soundcharts,82
Q4_2022,TikTok_total_followers_daily,soundcharts,88
Q4_2022,Twitter_followers_daily,soundcharts,25998
Q4_2022,YouTube_channel_views_daily,soundcharts,22282
Q4_2022,YouTube_domestic_followers_daily,soundcharts,234
Q4_2022,YouTube_domestic_listeners_daily,soundcharts,2777
Q4_2022,YouTube_listeners_daily,soundcharts,3221
Q4_2022,YouTube_subscribers_daily,soundcharts,22282
Q4_2022,YouTube_total_followers_daily,soundcharts,252
Q4_2022,YouTube_total_listeners_daily,soundcharts,3221
Q4_2023,Boomplay_followers_daily,soundcharts,35657
Q4_2023,Deezer_fans_daily,soundcharts,55157
Q4_2023,Facebook_followers_daily,soundcharts,5443
Q4_2023,Genius_followers_daily,soundcharts,9772
Q4_2023,Instagram_domestic_followers_daily,soundcharts,420
Q4_2023,Instagram_followers_daily,soundcharts,11095
Q4_2023,Instagram_total_followers_daily,soundcharts,429
Q4_2023,Playlist_Amazon_Music_count_daily,soundcharts,1975
Q4_2023,Playlist_Amazon_Music_editorial_count_daily,soundcharts,1975
Q4_2023,Playlist_Amazon_Music_editorial_reach_daily,soundcharts,1975
Q4_2023,Playlist_Amazon_Music_reach_daily,soundcharts,1975
Q4_2023,Playlist_Apple_Music_count_daily,soundcharts,4955
Q4_2023,Playlist_Apple_Music_editorial_count_daily,soundcharts,4955
Q4_2023,Playlist_Apple_Music_editorial_reach_daily,soundcharts,4955
Q4_2023,Playlist_Apple_Music_reach_daily,soundcharts,4955
Q4_2023,Playlist_Deezer_count_daily,soundcharts,3309
Q4_2023,Playlist_Deezer_editorial_count_daily,soundcharts,3309
Q4_2023,Playlist_Deezer_editorial_reach_daily,soundcharts,3309
Q4_2023,Playlist_Deezer_reach_daily,soundcharts,3309
Q4_2023,Playlist_YouTube_count_daily,soundcharts,2708
Q4_2023,Playlist_YouTube_editorial_count_daily,soundcharts,2708
Q4_2023,Playlist_YouTube_editorial_reach_daily,soundcharts,2708
Q4_2023,Playlist_YouTube_reach_daily,soundcharts,2708
Q4_2023,Playlist_count_daily,soundcharts,8331
Q4_2023,Playlist_editorial_count_daily,soundcharts,8331
Q4_2023,Playlist_editorial_reach_daily,soundcharts,8331
Q4_2023,Playlist_reach_daily,soundcharts,8331
Q4_2023,Radio_spins_daily_NG,soundcharts,18270
Q4_2023,Soundcloud_followers_daily,soundcharts,19062
Q4_2023,Spotify_domestic_listeners_daily,soundcharts,7582
Q4_2023,Spotify_followers_daily,soundcharts,59094
Q4_2023,Spotify_monthly_listeners_daily,soundcharts,58401
Q4_2023,Spotify_popularity_daily,soundcharts,60217
Q4_2023,Spotify_total_listeners_daily,soundcharts,8270
Q4_2023,TikTok_domestic_followers_daily,soundcharts,130
Q4_2023,TikTok_followers_daily,soundcharts,5385
Q4_2023,TikTok_likes_daily,soundcharts,4468
Q4_2023,TikTok_total_followers_daily,soundcharts,135
Q4_2023,Twitter_followers_daily,soundcharts,19545
Q4_2023,YouTube_channel_views_daily,soundcharts,23674
Q4_2023,YouTube_domestic_followers_daily,soundcharts,299
Q4_2023,YouTube_domestic_listeners_daily,soundcharts,3667
Q4_2023,YouTube_listeners_daily,soundcharts,3927
Q4_2023,YouTube_subscribers_daily,soundcharts,23674
Q4_2023,YouTube_total_followers_daily,soundcharts,318
Q4_2023,YouTube_total_listeners_daily,soundcharts,3887
Q4_2024,Amazon_Music_followers_daily,soundcharts,6905
Q4_2024,Audiomack_followers_daily,soundcharts,14939
Q4_2024,Audiomack_listeners_daily,soundcharts,22427
Q4_2024,Bandsintown_followers_daily,chartmetric,1857
Q4_2024,Bandsintown_followers_daily,soundcharts,5359
Q4_2024,Boomplay_followers_daily,soundcharts,10009
Q4_2024,Deezer_fans_daily,soundcharts,16031
Q4_2024,Facebook_followers_daily,soundcharts,12426
Q4_2024,Genius_followers_daily,soundcharts,1122
Q4_2024,Instagram_domestic_followers_daily,soundcharts,562
Q4_2024,Instagram_followers_daily,chartmetric,3867
Q4_2024,Instagram_followers_daily,soundcharts,31071
Q4_2024,Instagram_total_followers_daily,soundcharts,574
Q4_2024,Playlist_Amazon_Music_count_daily,soundcharts,2138
Q4_2024,Playlist_Amazon_Music_editorial_count_daily,soundcharts,2138
Q4_2024,Playlist_Amazon_Music_editorial_reach_daily,soundcharts,2138
Q4_2024,Playlist_Amazon_Music_reach_daily,soundcharts,2138
Q4_2024,Playlist_Apple_Music_count_daily,soundcharts,5671
Q4_2024,Playlist_Apple_Music_editorial_count_daily,soundcharts,5671
Q4_2024,Playlist_Apple_Music_editorial_reach_daily,soundcharts,5671
Q4_2024,Playlist_Apple_Music_reach_daily,soundcharts,5671
Q4_2024,Playlist_Deezer_count_daily,soundcharts,3667
Q4_2024,Playlist_Deezer_editorial_count_daily,soundcharts,3667
Q4_2024,Playlist_Deezer_editorial_reach_daily,soundcharts,3667
Q4_2024,Playlist_Deezer_reach_daily,soundcharts,3667
Q4_2024,Playlist_YouTube_count_daily,soundcharts,3044
Q4_2024,Playlist_YouTube_editorial_count_daily,soundcharts,3044
Q4_2024,Playlist_YouTube_editorial_reach_daily,soundcharts,3044
Q4_2024,Playlist_YouTube_reach_daily,soundcharts,3044
Q4_2024,Playlist_count_daily,soundcharts,8571
Q4_2024,Playlist_editorial_count_daily,soundcharts,8571
Q4_2024,Playlist_editorial_reach_daily,soundcharts,8571
Q4_2024,Playlist_reach_daily,soundcharts,8571
Q4_2024,Radio_spins_daily_NG,soundcharts,21090
Q4_2024,Soundcharts_fanbase_score_daily,soundcharts,22325
Q4_2024,Soundcharts_score_daily,soundcharts,22325
Q4_2024,Soundcharts_trending_score_daily,soundcharts,22325
Q4_2024,Soundcloud_followers_daily,chartmetric,1680
Q4_2024,Soundcloud_followers_daily,soundcharts,6159
Q4_2024,Spotify_domestic_listeners_daily,soundcharts,8001
Q4_2024,Spotify_followers_daily,chartmetric,5788
Q4_2024,Spotify_followers_daily,soundcharts,29434
Q4_2024,Spotify_monthly_listeners_daily,chartmetric,5788
Q4_2024,Spotify_monthly_listeners_daily,soundcharts,55385
Q4_2024,Spotify_popularity_daily,soundcharts,58205
Q4_2024,Spotify_total_listeners_daily,soundcharts,8623
Q4_2024,TikTok_domestic_followers_daily,soundcharts,346
Q4_2024,TikTok_followers_daily,chartmetric,2856
Q4_2024,TikTok_followers_daily,soundcharts,17538
Q4_2024,TikTok_likes_daily,chartmetric,2764
Q4_2024,TikTok_likes_daily,soundcharts,17622
Q4_2024,TikTok_total_followers_daily,soundcharts,355
Q4_2024,Twitter_followers_daily,chartmetric,1816
